Statistics for ICV command estimator.  Version 7
Master: RHEL64 Q-2019.12-SP2-4.5500898 2020/04/25 
Run date: 2020-06-03
Turbo=lite
DMEM: 2833 222 16 5908:0 6078:6078 6078:6078 2564:2564 2564:2564 6078:6078 2564:2564 1:1:0:1 _size_chain_q
DMEM: 3236 222 16 5908:0 3606:3606 3606:3606 1092:1092 1092:1092 3606:3606 1092:1092 1:1:0:1 _internal_q
DMEM: 3247 222 16 5908:0 3606:3606 3606:3606 1092:1092 1092:1092 3606:3606 1092:1092 1:1:0:1 _find_wide_q
DMEM: 3258 222 16 5908:0 3606:3606 3606:3606 1092:1092 1092:1092 3606:3606 1092:1092 1:1:0:1 _external_q
DMEM: 3402 222 16 5908:0 3606:3606 3606:3606 1092:1092 1092:1092 3606:3606 1092:1092 1:1:0:1 _internal_q
DMEM: 3446 222 16 5908:0 3606:7047 3606:7047 3441:4533 3441:4533 3606:7047 3441:4533 2:2:0:2 _external_q
DMEM: 3458 222 16 5908:0 3606:6527 3606:6527 2921:4013 2921:4013 3606:6527 2921:4013 2:2:0:2 _external_q
DMEM: 3470 222 16 5908:0 3606:3606 3606:3606 1092:1092 1092:1092 3606:3606 1092:1092 1:1:0:1 _area_q
DMEM: 3477 222 16 5908:0 3606:3606 3606:3606 1092:1092 1092:1092 3606:3606 1092:1092 1:1:0:1 _level_one_q
DMEM: 3497 222 16 5908:0 3606:3606 3606:3606 1092:1092 1092:1092 3606:3606 1092:1092 1:1:0:1 _size_chain_q
DMEM: 3900 222 16 5908:0 1564:1564 1564:1564 1090:1090 1090:1090 1564:1564 1090:1090 1:1:0:1 _internal_q
DMEM: 3911 222 16 5908:0 1564:1564 1564:1564 1090:1090 1090:1090 1564:1564 1090:1090 1:1:0:1 _find_wide_q
DMEM: 3922 222 16 5908:0 1564:1564 1564:1564 1090:1090 1090:1090 1564:1564 1090:1090 1:1:0:1 _external_q
DMEM: 4066 222 16 5908:0 1564:1564 1564:1564 1090:1090 1090:1090 1564:1564 1090:1090 1:1:0:1 _internal_q
DMEM: 4110 222 16 5908:0 2500:4064 2500:4064 2500:3590 2500:3590 2500:4064 2500:3590 2:2:0:2 _external_q
DMEM: 4122 222 16 5908:0 2921:4485 2921:4485 2921:4011 2921:4011 2921:4485 2921:4011 2:2:0:2 _external_q
DMEM: 4134 222 16 5908:0 1564:1564 1564:1564 1090:1090 1090:1090 1564:1564 1090:1090 1:1:0:1 _area_q
DMEM: 4141 222 16 5908:0 1564:1564 1564:1564 1090:1090 1090:1090 1564:1564 1090:1090 1:1:0:1 _level_one_q
DMEM: 4161 222 16 5908:0 1564:1564 1564:1564 1090:1090 1090:1090 1564:1564 1090:1090 1:1:0:1 _size_chain_q
DMEM: 4564 222 16 5908:0 280:280 280:280 144:144 144:144 280:280 144:144 1:1:0:1 _internal_q
DMEM: 4575 222 16 5908:0 280:280 280:280 144:144 144:144 280:280 144:144 1:1:0:1 _find_wide_q
DMEM: 4586 222 16 5908:0 280:280 280:280 144:144 144:144 280:280 144:144 1:1:0:1 _external_q
DMEM: 4730 222 16 5908:0 280:280 280:280 144:144 144:144 280:280 144:144 1:1:0:1 _internal_q
DMEM: 4786 222 16 5908:0 2500:2780 2500:2780 2500:2644 2500:2644 2500:2780 2500:2644 2:2:0:2 _external_q
DMEM: 4798 222 16 5908:0 280:280 280:280 144:144 144:144 280:280 144:144 1:1:0:1 _area_q
DMEM: 4805 222 16 5908:0 280:280 280:280 144:144 144:144 280:280 144:144 1:1:0:1 _level_one_q
DMEM: 4825 222 16 5908:0 280:280 280:280 144:144 144:144 280:280 144:144 1:1:0:1 _size_chain_q
DMEM: 5228 222 16 5908:0 576:576 576:576 576:576 576:576 576:576 576:576 1:1:0:1 _internal_q
DMEM: 5239 222 16 5908:0 576:576 576:576 576:576 576:576 576:576 576:576 1:1:0:1 _find_wide_q
DMEM: 5250 222 16 5908:0 576:576 576:576 576:576 576:576 576:576 576:576 1:1:0:1 _external_q
DMEM: 5390 222 16 5908:0 576:576 576:576 576:576 576:576 576:576 576:576 1:1:0:1 _internal_q
DMEM: 5434 222 16 5908:0 576:576 576:576 576:576 576:576 576:576 576:576 2:1:0:1 _external_q
DMEM: 5458 222 16 5908:0 576:576 576:576 576:576 576:576 576:576 576:576 1:1:0:1 _area_q
DMEM: 5465 222 16 5908:0 576:576 576:576 576:576 576:576 576:576 576:576 1:1:0:1 _level_one_q
DMEM: 5485 222 16 5908:0 576:576 576:576 576:576 576:576 576:576 576:576 1:1:0:1 _size_chain_q
DMEM: 5889 222 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _internal_q
DMEM: 5900 222 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _find_wide_q
DMEM: 5911 222 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _external_q
DMEM: 6055 222 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _internal_q
DMEM: 6099 222 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 2:0:0:0 _external_q
DMEM: 6123 222 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _area_q
DMEM: 6130 222 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _level_one_q
DMEM: 6150 222 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _size_chain_q
DMEM: 6553 222 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _internal_q
DMEM: 6571 222 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _external_q
DMEM: 6583 222 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _area_q
DMEM: 6601 222 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _size_chain_q
DMEM: 6635 222 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _internal_q
DMEM: 6650 222 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _internal_q
DMEM: 7466 222 16 5908:0 4860:4860 4860:4860 4860:4860 4860:4860 4860:4860 4860:4860 1:1:0:1 _rectangles_q
DMEM: 7564 222 16 5908:0 6078:10938 6078:10938 4860:7424 4860:7424 6078:10938 4860:7424 2:2:0:2 _enclose_q
DMEM: 7588 222 16 5908:0 6078:10938 6078:10938 4860:7424 4860:7424 6078:10938 4860:7424 2:2:0:2 _boolean_not_q
DMEM: 7624 222 16 5908:0 6078:10938 6078:10938 4860:7424 4860:7424 6078:10938 4860:7424 2:2:0:2 _covered_by_q
DMEM: 7635 222 16 5908:0 6078:10938 6078:10938 4860:7424 4860:7424 6078:10938 4860:7424 2:2:0:2 _covered_by_q
DMEM: 7813 222 16 5908:0 3441:3441 3441:3441 3441:3441 3441:3441 3441:3441 3441:3441 1:1:0:1 _rectangles_q
DMEM: 7911 222 16 5908:0 3606:7047 3606:7047 3441:4533 3441:4533 3606:7047 3441:4533 2:2:0:2 _enclose_q
DMEM: 7923 222 16 5908:0 6078:9519 6078:9519 3441:6005 3441:6005 6078:9519 3441:6005 2:2:0:2 _enclose_q
DMEM: 7935 222 16 5908:0 3606:7047 3606:7047 3441:4533 3441:4533 3606:7047 3441:4533 2:2:0:2 _boolean_not_q
DMEM: 7943 222 16 5908:0 6078:9519 6078:9519 3441:6005 3441:6005 6078:9519 3441:6005 2:2:0:2 _boolean_not_q
DMEM: 7967 222 16 5908:0 6078:9519 6078:9519 3441:6005 3441:6005 6078:9519 3441:6005 2:2:0:2 _covered_by_q
DMEM: 7971 222 16 5908:0 3606:7047 3606:7047 3441:4533 3441:4533 3606:7047 3441:4533 2:2:0:2 _covered_by_q
DMEM: 7978 222 16 5908:0 6078:9519 6078:9519 3441:6005 3441:6005 6078:9519 3441:6005 2:2:0:2 _covered_by_q
DMEM: 7982 222 16 5908:0 3606:7047 3606:7047 3441:4533 3441:4533 3606:7047 3441:4533 2:2:0:2 _covered_by_q
DMEM: 8160 222 16 5908:0 2921:2921 2921:2921 2921:2921 2921:2921 2921:2921 2921:2921 1:1:0:1 _rectangles_q
